id,href,title,cover_image,date_posted,page,content_type,movie_name,release_year,format,size,original_lang,quality,genres,cast,imdb_rating,season,episodes,synopsis,categories,screenshots,watch_online,scraped_at,detail_error
637910-supergirl-2026-hindi-line-dual-audio-v2-hq-hdtc-720p-480p-1080p,https://moviehdtv.com/637910-supergirl-2026-hindi-line-dual-audio-v2-hq-hdtc-720p-480p-1080p.html,Supergirl 2026 Hindi Line Dual Audio V2 HQ-HDTC 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-supergirl-2002266.webp,27 Jun 2026,1,movie,: Supergirl,2026,MKV,400MB - 670MB - 1GB - 2.2GB - 10.7GB,En,,Action|Adventure|and Science Fiction,"Milly Alcock, Eve Ridley, Diarmaid Murtagh, Emily Piggford, Audrey Brisson, Wil Coban, David Krumholtz, Charlie Rawes, Craig Binning, Clara Rosager, Leo Bill, Paul Hunter, Keeley Forsyth, Avye Leventis, Bruce Lennox, Ferdinand Kingsley, Matthias Schoenaerts, David Corenswet",- 6.0,,,"Kara Zor-El, aka Supergirl, joins forces with an unlikely companion on an interstellar journey of vengeance and justice when an unexpected adversary strikes too close to home.",,https://moviehdtv.com/uploads/posts/covers/screenshot-supergirl-20022661.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-supergirl-20022662.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-supergirl-20022663.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-supergirl-20022664.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-supergirl-20022665.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-supergirl-20022666.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-supergirl-20022667.webp,,2026-06-28T06:56:21.720278+00:00,
637770-minions-amp-monsters-2026-english-audio-camrip-720p-480p-1080p,https://moviehdtv.com/637770-minions-amp-monsters-2026-english-audio-camrip-720p-480p-1080p.html,Minions & Monsters 2026 English Audio CAMRip 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-minions-monstres-2026.webp,26 Jun 2026,1,movie,: Minions & Monsters,2026,MKV,320MB - 530MB - 3.5GB,En,,Adventure|Animation|Comedy|Family|and Fantasy,"Zoey Deutch, Bobby Moynihan, Jeff Bridges, Phil LaMarr, Trey Parker, Pierre Coffin, George Lucas, Christoph Waltz, Jesse Eisenberg, Allison Janney",- 6.2,,,"Follows the Minions in 1920s Hollywood as they search for frightening creatures for their monster movie, partner with a green creature, and must save the planet after unleashing monsters.",,https://moviehdtv.com/uploads/posts/covers/screenshot-minions-monstres-20261.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-minions-monstres-20262.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-minions-monstres-20263.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-minions-monstres-20264.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-minions-monstres-20265.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-minions-monstres-20266.webp,,2026-06-28T06:56:21.870870+00:00,
637595-ulto-rajar-desh-2026-bengali-audio-web-dl-720p-1080p,https://moviehdtv.com/637595-ulto-rajar-desh-2026-bengali-audio-web-dl-720p-1080p.html,Ulto Rajar Desh 2026 Bengali Audio WEB-DL 720p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-ulto-rajar-desh-20266.webp,26 Jun 2026,1,movie,: Ulto Rajar Desh,2026,MKV,240MB - 1.1GB,,,Drama,"Bimal Giri, Swaralipi Ghosh, Minasree Sarkar, Banani Dey",,,,"The setting is Ulto Rajar Desh, which means ""the land of the overturned king"" or ""the upside-down land."" The story begins with young people, facing social oppression and the hardships of daily life, deciding to run away from home and questioning the absurd system of society and the march itself.",,https://moviehdtv.com/uploads/posts/covers/screenshot-ulto-rajar-desh-202661.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-ulto-rajar-desh-202662.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-ulto-rajar-desh-202663.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-ulto-rajar-desh-202664.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-ulto-rajar-desh-202665.webp,,2026-06-28T06:56:22.097337+00:00,
637455-supergirl-2026-hindi-audio-hdtc-720p-480p-1080p,https://moviehdtv.com/637455-supergirl-2026-hindi-audio-hdtc-720p-480p-1080p.html,Supergirl 2026 Hindi Audio HDTC 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/supergirl-2026-hindi-audio-hdtc-720p--480p--1080p.webp,26 Jun 2026,1,movie,:,2026,MKV,458MB - 1.12GB - 2.36GB,en,,Action|Adventure|Science Fiction,,- 5.955,,,"When an unexpected and ruthless adversary strikes too close to home, Kara Zor-El, aka Supergirl, reluctantly joins forces with an unlikely companion on an epic, interstellar journey of vengeance and justice.",,https://moviehdtv.com/uploads/posts/covers/screenshot-S1upergirl.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-S1upergirl.3.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-S1upergirl.4.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-S1upergirl1.webp,,2026-06-28T06:56:22.142585+00:00,
637805-little-brother-2026-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviehdtv.com/637805-little-brother-2026-hindi-dual-audio-web-dl-720p-480p-1080p.html,Little Brother 2026 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-little-brothers-20266.webp,26 Jun 2026,1,movie,: Little Brother,2026,MKV,340MB - 800MB - 1.8GB - 3.4GB,En,,Comedy,"John Cena,Michelle Monaghan, Sherry Cola, Caleb Hearon, Pilot Bunch, Sophia Bunnell, Brett Azar, Tony Torn, Christopher Woodley, Maximo Salas, Dani Deetté, Brian Keane, Christina Catechis, Ben Ahlers, Bryce Gheisar, Ego Nwodim, Christopher Meloni, Eric André",,,,A famous real estate agent's life is disrupted when his eccentric little brother unexpectedly reappears.,,https://moviehdtv.com/uploads/posts/covers/screenshot-little-brothers-202661.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-little-brothers-202662.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-little-brothers-202663.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-little-brothers-202664.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-little-brothers-202665.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-little-brothers-202666.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-little-brothers-202667.webp,,2026-06-28T06:56:22.397164+00:00,
637350-ini-utharam-2022-hindi-dual-audio-webdl-720p-480p-1080p,https://moviehdtv.com/637350-ini-utharam-2022-hindi-dual-audio-webdl-720p-480p-1080p.html,Ini Utharam 2022 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/ini-utharam-2022-hindi-dual-audio-webdl-720p--480p--1080p.webp,26 Jun 2026,1,movie,:,2022,MKV,440MB - 935MB - 1.19GB - 1.63GB,ml,,Thriller|Crime,,- 5.3,,,"A woman goes to a police station claiming she had murdered one person. Though the police suspect foul play, the investigation starts.",,https://moviehdtv.com/uploads/posts/covers/screenshot-Ini.Utharam.2022.1.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Ini.Utharam.2022.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Ini.Utharam.2022.3.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Ini.Utharam.2022.4.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Ini.Utharam.2022.5.webp,,2026-06-28T06:56:22.424609+00:00,
635985-jindagi-once-more-2-26-gujarati-audio-hdtc-720p-480p-1080p,https://moviehdtv.com/635985-jindagi-once-more-2-26-gujarati-audio-hdtc-720p-480p-1080p.html,Jindagi Once More 2026 Gujarati Audio HDTC 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-jindagi-once-more-20266.webp,23 Jun 2026,3,movie,: Jindagi Once More,2026,MKV,460MB - 730MB - 1.1GB - 2.5GB - 4.4GB,Gu,,Drama,"Siddharth Randeria, Deep Dholakia, Positive Paji, Archan Trivedi, Makarand, Manin Trived, Pritesh Acharya, Het Panchal, Vaibhavi Bhatt, Dilip Dave, Hirav Trivedi, Anshu Joshi, Jahanvi Dhakan, Aarti Patel",- 7.2,,,"A son discovers the glorious past of his father and realizes he has only known one version of him. What begins as a mission to revive an old legend becomes a joyful journey of family, friendship and rediscovering the hero at home.",,https://moviehdtv.com/uploads/posts/covers/screenshot-jindagi-once-more-202661.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-jindagi-once-more-202662.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-jindagi-once-more-202663.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-jindagi-once-more-202664.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-jindagi-once-more-202665.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-jindagi-once-more-202666.webp,,2026-06-28T06:56:22.514487+00:00,
636055-citizen-vigilante-2026-english-audio-web-dl-720p-480p-1080p,https://moviehdtv.com/636055-citizen-vigilante-2026-english-audio-web-dl-720p-480p-1080p.html,Citizen Vigilante 2026 English Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-citizen-vigilante-20266.webp,23 Jun 2026,3,movie,: Citizen Vigilante,2026,MKV,260MB - 700MB - 1.6GB,En,,Thriller|Action|and Crime,"Armie Hammer, Désirée Giorgetti, Neb Chupin, Fares Mongy, Helen Al-Janabi, Tvrtko Juric, Emin Racic, Vini Jurcic, Vjekoslav Katusin, Milan Papic, Filip Miletic, Dino Ugljen, Roni Lepej, Dora Dimic Rakar, Hila Harush, Mukit Abdul Hamid, Steffen Mennekes, Costas Mandylor",- 5.6,,,"A man takes justice into his own hands, hunting down criminals. His vigilante crusade makes him a social media star but puts him at odds with the local police chief.",,https://moviehdtv.com/uploads/posts/covers/screenshot-citizen-vigilante-202661.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-citizen-vigilante-202662.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-citizen-vigilante-202663.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-citizen-vigilante-202664.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-citizen-vigilante-202665.webp,,2026-06-28T06:56:22.584087+00:00,
637280-painkili-2025-tamil-audio-web-dl-720p-480p-1080p,https://moviehdtv.com/637280-painkili-2025-tamil-audio-web-dl-720p-480p-1080p.html,Painkili 2025 Tamil Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-painkili-20255.webp,26 Jun 2026,1,movie,: Painkili,2025,MKV,710MB - 1.3GB - 2.4GB,Ta,,Romance and Comedy,"Sajin Gopu, Jisma Vimal, Ashwathy, Deepu G Panicker, Abu Salim, Roshan Shanavas, Chandu Salimkumar, Lijo Jose Pellissery, Riyaz Khan, Vijay Jacob, Anaswara Rajan",- 5.2,,,"The tale of Suku, who fakes insanity to escape the law. While faking insanity, he falls in love.",,https://moviehdtv.com/uploads/posts/covers/screenshot-painkili-202551.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-painkili-202552.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-painkili-202553.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-painkili-202554.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-painkili-202555.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-painkili-202556.webp,,2026-06-28T06:56:22.680905+00:00,
637245-phool-pishi-o-edward-2026-bengali-audio-hdtc-720p-480p-1080p,https://moviehdtv.com/637245-phool-pishi-o-edward-2026-bengali-audio-hdtc-720p-480p-1080p.html,Phool Pishi O Edward 2026 Bengali Audio HDTC 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/poster-phool-pishi-o-edward-20266.webp,26 Jun 2026,1,movie,: Phool Pishi O Edward,2026,MKV,560MB - 1.1GB - 2.6GB - 13.7GB,Be,,Family and Mystery,"Sohini Sengupta, Rajatabha Dutta, Koneenica Banerjee, Rishav Basu, Ananya Chatterjee, Raju Dhar, Soumya Mukherjee, Raima Sen, Anamika Saha, Shyamoupti Mudly, Debesh Chattopadhyay, Sandip Bhattacharya, Atanu Barman, Shaheb Chattopadhyay, Arjun Chakraborty",- 8.3,,,"Phool Pishi returns to her ancestral hometown for a wedding in the once-powerful Nandy zamindar household. When the patriarch dies suddenly before the rituals can be completed, the family closes ranks around a narrative of natural death. At the same time, Phool Pishi's beloved cat, Edward, disappears within the mansion's shadowed corridors.",,https://moviehdtv.com/uploads/posts/covers/screenshot-phool-pishi-o-edward-202661.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-phool-pishi-o-edward-202662.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-phool-pishi-o-edward-202664.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-phool-pishi-o-edward-202665.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-phool-pishi-o-edward-202666.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-phool-pishi-o-edward-202667.webp,,2026-06-28T06:56:22.726152+00:00,
637385-love-mocktail-2-2022-hindi-dual-audio-webdl-720p-480p-1080p,https://moviehdtv.com/637385-love-mocktail-2-2022-hindi-dual-audio-webdl-720p-480p-1080p.html,Love Mocktail 2 2022 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/love-mocktail-2-2022-hindi-dual-audio-webdl-720p--480p--1080p.webp,26 Jun 2026,1,movie,:,2022,MKV,478MB - 1.36GB - 2.41GB,kn,,Romance|Drama,,- 6,,,A sequel to Love Mocktail. Revolves around Aadi after the demise of his wife Nidhi. How does he move on from such a loss?,,https://moviehdtv.com/uploads/posts/covers/screenshot-Love.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Love.3.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Love.4.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Love.5.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Love.webp,,2026-06-28T06:56:22.854561+00:00,
