id,href,title,cover_image,date_posted,page,content_type,movie_name,release_year,format,size,original_lang,quality,genres,cast,imdb_rating,season,episodes,synopsis,categories,screenshots,watch_online,scraped_at,detail_error
541380-game-of-love-2022-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/541380-game-of-love-2022-hindi-dual-audio-web-dl-720p-480p-1080p.html,Game of Love 2022 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Game-of-Love-2022.webp,"November 26, 2025",0,movie,: Game of Love,2022,MKV,900MB - 320MB - 1.8GB,En,,Romance|Drama,"Bella Thorne,Edoardo Miulli, Edoardo Miulli, Simone Coppo, Alma Noce, Michael E. Rodgers",- 3.3,,,"Game of Love follows Vivien (Bella Thorne) and Roy (Benjamin Mascolo) as their love story continues and leads them to Roy's childhood home in Sicily to prepare for the sale of the family estate. During the visit, a mysterious woman arrives and befriends Vivien, much to Roy's displeasure. Tensions build and lines are crossed as secrets from Roy's past force the couple to face aspects of their relationship they did not know existed.",,https://moviehdtv.com/uploads/posts/covers/Poster-Game-of-Love-2022.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Game-of-Love-2022.webp,,2026-06-28T07:00:04.757537+00:00,
539560-vettah-2016-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/539560-vettah-2016-hindi-dual-audio-web-dl-720p-480p-1080p.html,Vettah 2016 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Vettah-2016.webp,"November 25, 2025",0,movie,: Vettah,2016,MKV,980MB - 390MB - 1.9GB,Ma,,Mystery|Thriller,"Kunchacko Boban, Indrajith Sukumaran, Baby Akshara, Joy Badlani, Irshad, Jude Anthany Joseph, Kiran, Santhosh Krishnan, Majeed, Baby Meenakshi, Vanchiyoor Praveen Kumar, Akshara Kishor, Santhosh Keezhattoor, Suraj Philip Jacob, Rony David, Aparna, Sandhya, Manju Warrier",- 6.8,,,Two police officers trapped in a web of deception and lies from everyone they trust after they take up a case involving a mysterious man who is arrested for a double homicide.,,https://moviehdtv.com/uploads/posts/covers/Poster-Vettah-2016.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Vettah-2016.webp,,2026-06-28T07:00:04.818970+00:00,
539455-two-worlds-one-wish-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/539455-two-worlds-one-wish-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,"Two Worlds, One Wish 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p",https://moviehdtv.com/uploads/posts/covers/Poster-Two-Worlds-one-Wish-2025.webp,"November 25, 2025",0,movie,": Two Worlds, One Wish",2025,MKV,1.1GB - 450MB - 2.4GB,En,,Romance|Drama,"Hande Erçel, Mert Ege Ak, Hüseyin Avni Danyal, Rizacan Durmus, Idil Firat, Didem Inselel, Rami Narin, Eylül Su Sapan, Serkan Tinmaz, Ilayda Orkut, Deniz Duygu Köse, Ihsan Ilhan, Ipek Erdem, Nazlican Demir, Erdal Bilingen, Metin Akdülger",,,,"At first glance, Bilge and Jan have nothing in common: he is a world-renowned archaeologist, she is a pragmatic and successful lawyer. For the first time, fate brought them together in childhood, when an ordinary friendship turned into something new that connected their hearts once and for all. The rest of their lives scattered Bilge and Jan in different directions, so that one day they could be brought back together and put their feelings to the test.",,https://moviehdtv.com/uploads/posts/covers/Poster-Two-Worlds-one-Wish-2025.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Two-Worlds-one-Wish-2025.webp,,2026-06-28T07:00:05.208716+00:00,
541415-i-am-nevenka-2024-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/541415-i-am-nevenka-2024-hindi-dual-audio-web-dl-720p-480p-1080p.html,I Am Nevenka 2024 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-I-Am-Nevenka-2024.webp,"November 26, 2025",0,movie,: I Am Nevenka,2024,MKV,820MB - 420MB - 1.3GB,Sp,,Drama|History,"Mireia Oriol, Ricardo Gómez, Font García, Pepo Suevos, Mercedes del Castillo, Mirena Nafarrate,Esther Isla, Javier Gálego, Javier Pérez-Acebrón, Ana López Segovia, Xavier Estévez, Luis Moreno, Martxelo Rubio, Candela Díaz Sanz, Carlos Serrano, Mabel del Pozo, Lucía Veiga, Urko Olazabal",- 7.0,,,"Centers on true happenings of Nevenka Fernández, a young woman in 1990s Spain who courageously reported sexual harassment by her employer. Her tenacity pioneered the fight against workplace misconduct in her country.",,https://moviehdtv.com/uploads/posts/covers/Poster-I-Am-Nevenka-2024.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-I-Am-Nevenka-2024.webp,,2026-06-28T07:00:05.317704+00:00,
541345-peppermint-2018-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/541345-peppermint-2018-hindi-dual-audio-web-dl-720p-480p-1080p.html,Peppermint 2018 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Peppermint-2018.webp,"November 26, 2025",0,movie,: Peppermint,2018,MKV,860MB - 430MB - 1.4GB,En,,Action|Thriller,"Jennifer Garner, John Ortiz, Annie Ngosi Ilonzeh, Cailey Fleming, Method Man, Ian Casselberry, Johnny Ortiz, Kyla-Drew, Pell James, John Boyd, Gustavo Escobar, Michael Reventar, Richard Cabral, Tyson Ritter, Eddie Shin, Jeff Hephner, Juan Pablo Raba, John Gallagher Jr.",- 6.5,,,"An unidentified woman is engaged in a brutal fight with a man in a car and finally dispatches him with a shot to the head. Five years earlier, the same woman, Riley North, is working as a bank teller in Los Angeles struggling to make ends meet. Her husband Chris owns a failing mechanic shop. They have a ten-year-old daughter, Carly. Chris' friend tries to talk him into robbing Diego Garcia, a powerful drug lord. Chris turns him down, but not before Garcia has already discovered his involvement and ordered his men to make an example of him. Riley and Chris take Carly out for pizza and to a carnival for her birthday since no one showed up to her party. At the carnival, Carly orders peppermint ice cream. As the family walks to the car, Diego's men gun down her husband and daughter in a drive-by shooting. She is wounded, but survives.",,https://moviehdtv.com/uploads/posts/covers/Poster-Peppermint-2018.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Peppermint-2018.webp,,2026-06-28T07:00:05.405452+00:00,
541310-twinless-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/541310-twinless-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,Twinless 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Twinkless-20255.webp,"November 26, 2025",0,movie,: Twinless,2025,MKV,920MB - 440MB - 1.6GB,En,,Comedy|Drama,"Dylan O'Brien, Arkira Chantaratananond, James Sweeney, Cree, Katie Findlay, Aisling Franciosi, Davis King, Jack Clevenger, Alexa, Alexander Jason Hanson, François Arnaud, Pauline Dorsey, Chris Perfetti, Susan Park, Crystal Anne Muñoz, Tasha Smith, Kody Harvard, Lauren Graham",- 7.4,,,"In Twinless, two young men meet in a twin support group and form an unlikely friendship. Roman (Dylan O'Brien) and Dennis (James Sweeney) both search for solace and an identity without their other halves and soon become inseparable outside the group. But when Roman meets Dennis' ebullient co-worker, Marcie (Aisling Franciosi), all is revealed to be not what it seems, as each man harbors secrets that could unravel everything.",,https://moviehdtv.com/uploads/posts/covers/Poster-Twinkless-20255.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Twinkless-20255.webp,,2026-06-28T07:00:05.458956+00:00,
539525-regretting-you-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/539525-regretting-you-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,Regretting You 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Regretting-You-220025.webp,"November 25, 2025",0,movie,: Regretting You,2025,MKV,1.1GB - 440MB - 2.4GB,En,,Romance|Drama,"Allison Williams, Dave Franco, Scott Eastwood, Clancy Brown, Ethan Costanilla, Daniel Smith, Marcelle LeBlanc, William Burnham Simmons, Joe Binford Jr., Demia Alejandro, Ryan Conner Simmons, Kurt Yue, Alicia Cuthbertson, Luke Pierre Roness, Sam Morelos, Willa Fitzgerald, Mason Thames, Mckenna Grace",- 6.2,,,"A mother and daughter must grapple with what's left after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover themselves.",,https://moviehdtv.com/uploads/posts/covers/Poster-Regretting-You-220025.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Regretting-You-220025.webp,,2026-06-28T07:00:05.544113+00:00,
539490-bugonia-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/539490-bugonia-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,Bugonia 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Bugonia-2025.webp,"November 25, 2025",0,movie,: Bugonia,2025,MKV,1.1GB - 450MB - 2.5GB,En,,Science Fiction|Crime|Thriller,"Jesse Plemons, Emma Stone, Marc T. Lewis, Cedric Dumornay, Stavros Halkias, Fredricka Whitfield, Yaisa, Roger Carvalho, Janlyn Bales, Andy Blackburn, Atsushi Nishijima, Teneisha Ellis, Rafael Lopez Bravo, Momma Cherri, Alicia Silverstone, Vanessa Eng, J. Carmen Galindez Barrera, Aidan Delbis",- 7.7,,,"Two conspiracy-obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",,https://moviehdtv.com/uploads/posts/covers/Poster-Bugonia-2025.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Bugonia-2025.webp,,2026-06-28T07:00:05.559395+00:00,
538895-40-acres-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/538895-40-acres-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,40 Acres 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-40-Acres-2024.webp,"November 24, 2025",0,movie,: 40 Acres,2025,MKV,1.1GB - 440MB - 2.4GB,En,,Action|Thriller|Drama|Science Fiction,"Danielle Deadwyler, Michael Greyeyes, Leenah Robinson, Haile Amare, Tyrone Benskin, Jacob Gabriel, Tyson Kirk, John Tench, Derek Barnes, James Binkley, Ava Weiss, Zeegwon Shilling, Patrick Garrow, Mimi Côté, Elizabeth Saunders, Jaeda LeBlanc, Milcania Diaz-Rojas, Kataem O'Connor",- 6.5,,,Hailey Freeman and her family are the last descendants of African American farmers who settled in 1875 in rural Canada after the first Civil War. In a famine-decimated future they struggle to make their last stand against those intent on taking their home.,,https://moviehdtv.com/uploads/posts/covers/Poster-40-Acres-2024.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-40-Acres-2024.webp,,2026-06-28T07:00:05.641311+00:00,
538965-relay-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/538965-relay-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,Relay 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Realy-2024.webp,"November 24, 2025",0,movie,: Relay,2025,MKV,1.1GB - 480MB - 2.3GB,En,,Thriller,"Riz Ahmed, Sam Worthington, Jared Abrahamson, Eisa Davis, Seth Barrish, Jamil Haque Madison Rae Lutz, Jason Nuzzo, Victoria Stevens, Lou Liberatore, David Ryan Smith, Grant Harrison, Jamie Ann Burke, Victor Garber, Matthew Maher, Pun Bandhu, Willa Fitzgerald, Lily James",- 7.0,,,A broker of lucrative payoffs between corrupt corporations and the individuals who threaten them breaks his own rules when a new client seeks his protection to stay alive.,,https://moviehdtv.com/uploads/posts/covers/Poster-Realy-2024.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Realy-2024.webp,,2026-06-28T07:00:05.887899+00:00,
538930-london-calling-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/538930-london-calling-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,London Calling 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-London-Calling-2025.webp,"November 24, 2025",0,movie,: London Calling,2025,MKV,1.1GB - 450MB - 2.4GB,En,,Action|Crime|Comedy|Thriller,"Josh Duhamel, Rick Hoffman, Neil Sandilands, Brandon Auret, Daniel Levi Thomas, Jazzara Jaslyn, Tristan de Beer, Milton Schorr, Karl Thaning, Finnley Barnett, Dumani Siphosethu Mtya, Dylan Skews, Ntlanhla Morgan Kutu, Daniel Lasker, Daniah De Villiers, Arnold Vosloo, Aidan Gillen, Jeremy Ray Taylor",- 5.6,,,"After fleeing the UK from a job gone wrong, a down on his luck hitman is forced to babysit the son of his new crime boss and show him how to become a man.",,https://moviehdtv.com/uploads/posts/covers/Poster-London-Calling-2025.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-London-Calling-2025.webp,,2026-06-28T07:00:05.950120+00:00,
538860-sisu-road-to-revenge-2025-hindi-audio-hdcam-720p-480p-1080p,https://moviedbhub.com/538860-sisu-road-to-revenge-2025-hindi-audio-hdcam-720p-480p-1080p.html,Sisu: Road to Revenge 2025 Hindi HDCAM 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Sisu-Road-to-Revenge-2025.webp,"November 24, 2025",0,movie,: Sisu: Road to Revenge,2025,MKV,750MB - 300MB - 1.2GB,Hi,,Action|War,"Jorma Tommila, Richard Brake, Kaspar Velberg, Erki Laur, Mart Nurk, Martin Kork, Veiko Porkanen, Robin Täpp,Karl Jakob Bartels, Oskar Kröönström, Indrek Taalmaa, Elias Keränen, Sten Zupping, Riho Rosberg, Maksim Demidov, Pääru Oja, Tommi Korpela, Stephen Lang",- 7.3,,,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" (Jorma Tommila) dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the Red Army commander who killed his family (Stephen Lang) comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues - a fight to the death.",,https://moviehdtv.com/uploads/posts/covers/Poster-Sisu-Road-to-Revenge-2025.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Sisu-Road-to-Revenge-2025.webp,,2026-06-28T07:00:06.018945+00:00,
538405-train-dreams-2025-hindi-dual-audio-web-dl-720p-480p-1080p,https://moviedbhub.com/538405-train-dreams-2025-hindi-dual-audio-web-dl-720p-480p-1080p.html,Train Dreams 2025 Hindi Dual Audio WEB-DL 720p - 480p - 1080p,https://moviehdtv.com/uploads/posts/covers/Poster-Train-Dreams-2025.webp,"November 21, 2025",0,movie,: Train Dreams,2025,MKV,1GB - 450MB - 1.9GB,En,,Drama,"Joel Edgerton, Felicity Jones, David Paul Olsen, Chuck Tucker, Paul Schneider, William H. Macy, Eric Ray Anderson, Beau Charles, Taylor McKinley, Ashton Singer, Rick Rivera, John Diehl, Nathaniel Arcand, Brandon Lindsay, Rob Price, John Patrick Lowrie, Alfred Hsing, Clifton Collins Jr.",- 7.7,,,"Based on Denis Johnson's beloved novella, Train Dreams is the moving portrait of Robert Grainier, a logger and railroad worker who leads a life of unexpected depth and beauty in the rapidly-changing America of the early 20th Century.",,https://moviehdtv.com/uploads/posts/covers/Poster-Train-Dreams-2025.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Train-Dreams-2025.webp,,2026-06-28T07:00:06.173477+00:00,
