movie_id,quality_group,resolution,size,label,url
57610-ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete,,720p,,E pisode 4Â Â 720p,https://vgmlinks.lol/36395
57610-ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete,,720p,,E pisode 5Â Â 720p,https://vgmlinks.lol/36396
57610-ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete,,720p,,Episode 6Â 720p,https://vgmlinks.lol/36397
57610-ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete,,720p,,Episode 7Â Â 720p,https://vgmlinks.lol/36398
57610-ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete,,720p,,Episode 8 720p,https://vgmlinks.lol/36399
273315-prati-roju-pandage-har-din-diwali-2019-hindi-dubbed-720p-hdrip-1-1gb,480P,,300MB,Click Here To Download [300MB],https://nexdrive.love/genxfm728702408599664/
273315-prati-roju-pandage-har-din-diwali-2019-hindi-dubbed-720p-hdrip-1-1gb,720P,,1.1GB,Click Here To Download [1.1GB],https://nexdrive.love/genxfm433028228054210/
76615-3-three-2012-hindi-tamil-dual-audio-480p-uncut-hdrip-500mb,480P,,557MB,Click Here To Download [557MB],https://nexdrive.love/genxfm843997012256855/
76615-3-three-2012-hindi-tamil-dual-audio-480p-uncut-hdrip-500mb,720P,,324MB,Click Here To Download [324MB],https://nexdrive.love/genxfm001212119247864/
76615-3-three-2012-hindi-tamil-dual-audio-480p-uncut-hdrip-500mb,1080P,,3.5GB,Click Here To Download [3.5GB],https://nexdrive.love/genxfm140340540064731/
126210-trico-tri-happy-halloween-2018-hindi-dual-audio-720p-web-dl-950mb,,,950MB,Click Here To Download [950MB],https://vgmlinks.lol/36382
91665-prati-roju-pandage-har-din-diwali-2019-hindi-dubbed-480p-hdrip-400mb,,,400MB,Click Here To Download [400MB],https://vgmlinks.lol/36373
164115-ghosthunters-on-icy-trails-2015-hindi-dual-audio-720p-bluray-870mb,480P,,360MB,Click Here To Download [360MB],https://nexdrive.love/genxfm893287184271009/
164115-ghosthunters-on-icy-trails-2015-hindi-dual-audio-720p-bluray-870mb,720P,,915MB,Click Here To Download [915MB],https://nexdrive.love/genxfm125585608959271/
135275-ghosthunters-on-icy-trails-2015-hindi-dual-audio-480p-bluray-300mb,480P,,336MB,Click Here To Download [336MB],https://nexdrive.love/genxfm319392372117759/
135275-ghosthunters-on-icy-trails-2015-hindi-dual-audio-480p-bluray-300mb,720P,,916MB,Click Here To Download [916MB],https://nexdrive.love/genxfm351187084569454/
4900-the-prince-and-the-108-demons-2014-hindi-dual-audio-480p-webrip-360mb,480P,,366MB,Click Here To Download [366MB],https://nexdrive.love/genxfm418815338137406/
4900-the-prince-and-the-108-demons-2014-hindi-dual-audio-480p-webrip-360mb,720P,,1GB,Click Here To Download [1GB],https://nexdrive.love/genxfm032403067813244/
47180-chhalaang-2020-hindi-movie-480p-hdrip-400mb,1080p,,2.70GB,Click Here To Download [2.70 GB],https://vgmlinks.lol/681d115d81e92
47180-chhalaang-2020-hindi-movie-480p-hdrip-400mb,720p,,1.1GB,Click Here To Download [1.1 GB ],https://vgmlinks.lol/681d11499e1d7
47180-chhalaang-2020-hindi-movie-480p-hdrip-400mb,480p,,420MB,Click Here To Download [420 MB],https://vgmlinks.lol/681d1137398ca
217420-chhalaang-2020-hindi-movie-720p-hdrip-x264-1-2gb,480p,,465MB,Click Here To Download [465MB],https://nexdrive.love/genxfm009702808582418/
217420-chhalaang-2020-hindi-movie-720p-hdrip-x264-1-2gb,720p,,1.3GB,Click Here To Download [1.3GB],https://nexdrive.love/genxfm206029122104977/
217420-chhalaang-2020-hindi-movie-720p-hdrip-x264-1-2gb,1080p,,2.5GB,Click Here To Download [2.5GB],https://nexdrive.love/genxfm085149299850129/
238805-ludo-2020-hindi-eng-movie-720p-hdrip-x264-1-2gb,480P,,422MB,Click Here To Download [422MB],https://nexdrive.love/genxfm700768669517228/
238805-ludo-2020-hindi-eng-movie-720p-hdrip-x264-1-2gb,720P,,1.2GB,Click Here To Download [1.2GB],https://nexdrive.love/genxfm220587118480573/
238805-ludo-2020-hindi-eng-movie-720p-hdrip-x264-1-2gb,1080P,,4.2GB,Click Here To Download [4.2GB],https://nexdrive.love/genxfm294798308649989/
361760-mr-peabody-sherman-2014-hindi-dual-audio-720p-bluray-960mb,1080p,,3.7GB,Click Here To Download [3.7 GB],https://vgmlinks.lol/6851e6461d4e5
361760-mr-peabody-sherman-2014-hindi-dual-audio-720p-bluray-960mb,720p,,869MB,Click Here To Download [869 MB],https://vgmlinks.lol/6851e667bd26d
368935-the-prince-and-the-108-demons-2014-hindi-dual-audio-720p-webrip-1-1gb,480P,,380MB,Click Here To Download [380MB],https://nexdrive.love/genxfm183065181258640/
368935-the-prince-and-the-108-demons-2014-hindi-dual-audio-720p-webrip-1-1gb,720P,,1.2GB,Click Here To Download [1.2GB],https://nexdrive.love/genxfm583177594295386/
44870-jingle-jangle-a-christmas-journey-2020-hindi-dual-audio-720p-web-dl-1-2gb,480P,,488MB,Click Here To Download [488MB],https://nexdrive.love/genxfm970729552387153/
44870-jingle-jangle-a-christmas-journey-2020-hindi-dual-audio-720p-web-dl-1-2gb,720P,,988MB,Click Here To Download [988MB],https://nexdrive.love/genxfm750994546974373/
44870-jingle-jangle-a-christmas-journey-2020-hindi-dual-audio-720p-web-dl-1-2gb,1080P,,2.9GB,Click Here To Download [2.9GB],https://nexdrive.love/genxfm605754635639598/
55440-bullets-of-justice-2019-hindi-unofficial-dubbed-dual-audio-720p-web-dl-850mb,480P,,265MB,Click Here To Download [265MB],https://nexdrive.love/genxfm272131608088597/
55440-bullets-of-justice-2019-hindi-unofficial-dubbed-dual-audio-720p-web-dl-850mb,720P,,923MB,Click Here To Download [923MB],https://nexdrive.love/genxfm951539447923230/
121660-ludo-2020-hindi-eng-movie-480p-hdrip-500mb,480P,,900MB,Click Here To Download [900MB],https://nexdrive.love/genxfm805605148507662/
121660-ludo-2020-hindi-eng-movie-480p-hdrip-500mb,720P,,1.2GB,Click Here To Download [1.2GB],https://nexdrive.love/genxfm715831710225938/
121660-ludo-2020-hindi-eng-movie-480p-hdrip-500mb,1080P,,3GB,Click Here To Download [3GB],https://nexdrive.love/genxfm481570285879176/
189770-mr-peabody-sherman-2014-hindi-dual-audio-480p-bluray-400mb,480P,,408MB,Click Here To Download [408MB],https://nexdrive.love/genxfm081645352791843/
189770-mr-peabody-sherman-2014-hindi-dual-audio-480p-bluray-400mb,720P,,922MB,Click Here To Download [922MB],https://nexdrive.love/genxfm992090783378755/
189770-mr-peabody-sherman-2014-hindi-dual-audio-480p-bluray-400mb,1080P,,2.7GB,Click Here To Download [2.7GB],https://nexdrive.love/genxfm295885465467474/
75110-king-arthur-legend-of-the-sword-2017-hindi-unofficial-audio-dual-audio-480p-bluray-390mb,1080p,,2.9GB,Click Here To Download [2.9 GB],https://vgmlinks.lol/6924bb60e6bca
75110-king-arthur-legend-of-the-sword-2017-hindi-unofficial-audio-dual-audio-480p-bluray-390mb,720p,,1.2GB,Click Here To Download [1.2 GB],https://vgmlinks.lol/6924bb5f5b193
75110-king-arthur-legend-of-the-sword-2017-hindi-unofficial-audio-dual-audio-480p-bluray-390mb,480p,,484MB,Click Here To Download [484 MB],https://vgmlinks.lol/6924bb5dc2e13
314195-jingle-jangle-a-christmas-journey-2020-hindi-dual-audio-480p-web-dl-700mb,480P,,442MB,Click Here To Download [442MB],https://nexdrive.love/genxfm285411395681012/
314195-jingle-jangle-a-christmas-journey-2020-hindi-dual-audio-480p-web-dl-700mb,720P,,866MB,Click Here To Download [866MB],https://nexdrive.love/genxfm487960191293232/
314195-jingle-jangle-a-christmas-journey-2020-hindi-dual-audio-480p-web-dl-700mb,1080P,,2.9GB,Click Here To Download [2.9GB],https://nexdrive.love/genxfm172315183620131/
86415-king-arthur-legend-of-the-sword-2017-hindi-unofficial-audio-dual-audio-720p-bluray-1gb,1080p,,2.9GB,Click Here To Download [2.9 GB],https://vgmlinks.lol/67fa9a4c6fa61
86415-king-arthur-legend-of-the-sword-2017-hindi-unofficial-audio-dual-audio-720p-bluray-1gb,720p,,1.26GB,Click Here To Download [1.26 GB],https://vgmlinks.lol/67fa9a36881ec
86415-king-arthur-legend-of-the-sword-2017-hindi-unofficial-audio-dual-audio-720p-bluray-1gb,480p,,484MB,Click Here To Download [484 MB],https://vgmlinks.lol/67fa9a1dea456
158585-pride-and-prejudice-and-zombies-2016-hindi-dual-audio-720p-bluray-940mb,1080p,,2.60GB,Click Here To Download [2.60 GB],https://vgmlinks.lol/68dc450c1a61a
158585-pride-and-prejudice-and-zombies-2016-hindi-dual-audio-720p-bluray-940mb,720p,,984MB,Click Here To Download [984 MB],https://vgmlinks.lol/68dc450b87b32
158585-pride-and-prejudice-and-zombies-2016-hindi-dual-audio-720p-bluray-940mb,480p,,368MB,Click Here To Download [368 MB],https://vgmlinks.lol/68dc450b825c1
41755-laxmii-2020-hind-imovie-480p-hdrip-400mb,1080p,,3.7GB,Click Here To Download [3.7 GB],https://vgmlinks.lol/69242043953c1
41755-laxmii-2020-hind-imovie-480p-hdrip-400mb,720p,,1.2GB,Click Here To Download [1.2 GB],https://vgmlinks.lol/6924203568d0b
41755-laxmii-2020-hind-imovie-480p-hdrip-400mb,480p,,431MB,Click Here To Download [431 MB],https://vgmlinks.lol/6924202796c73
9205-death-before-dishonor-1987-hindi-dual-audio-480p-bluray-330mb,480P,,326MB,Click Here To Download [326MB],https://nexdrive.love/genxfm829874388478863/
9205-death-before-dishonor-1987-hindi-dual-audio-480p-bluray-330mb,720P,,1.1GB,Click Here To Download [1.1GB],https://nexdrive.love/genxfm892691729138689/
84245-bullets-of-justice-2019-hindi-unofficial-dubbed-dual-audio-480p-web-dl-250mb,480P,,250MB,Click Here To Download [250MB],https://nexdrive.love/genxfm335962146708524/
84245-bullets-of-justice-2019-hindi-unofficial-dubbed-dual-audio-480p-web-dl-250mb,720P,,925MB,Click Here To Download [925MB],https://nexdrive.love/genxfm344603088208198/
165305-biriyani-2013-hindi-tamil-dual-audio-720p-uncut-hdrip-1-4gb,720P,,965MB,Click Here To Download [965MB],https://nexdrive.love/genxfm905074053992334/
349125-death-before-dishonor-1987-hindi-dual-audio-720p-bluray-1gb,720p,,1.1GB,Click Here To Download [1.1 GB],https://vgmlinks.lol/6924baeef265f
349125-death-before-dishonor-1987-hindi-dual-audio-720p-bluray-1gb,480p,,326MB,Click Here To Download [326 MB],https://vgmlinks.lol/6924baee2148b
162645-azem-cin-karasi-2014-hindi-dual-audio-480p-bluray-300mb,480P,,288MB,Click Here To Download [288MB],https://nexdrive.love/genxfm742841540049644/
162645-azem-cin-karasi-2014-hindi-dual-audio-480p-bluray-300mb,720P,,599MB,Click Here To Download [599MB],https://nexdrive.love/genxfm917095747945029/
156065-pride-and-prejudice-and-zombies-2016-hindi-dual-audio-480p-bluray-330mb,1080p,,2.6GB,Click Here To Download [2.6 GB],https://vgmlinks.lol/6924c10059a5f
156065-pride-and-prejudice-and-zombies-2016-hindi-dual-audio-480p-bluray-330mb,720p,,998MB,Click Here To Download [998 MB],https://vgmlinks.lol/6924c0fea3768
156065-pride-and-prejudice-and-zombies-2016-hindi-dual-audio-480p-bluray-330mb,480p,,368MB,Click Here To Download [368 MB],https://vgmlinks.lol/6924c0fc86659
209405-laxmii-2020-hindi-movie-720p-hdrip-x264-1-3gb,1080p,,2.95GB,Click Here To Download [2.95 GB],https://vgmlinks.lol/681e1a8d5976a
209405-laxmii-2020-hindi-movie-720p-hdrip-x264-1-3gb,720p,,1.86GB,Click Here To Download [1.86 GB],https://vgmlinks.lol/681e1a89e89d7
209405-laxmii-2020-hindi-movie-720p-hdrip-x264-1-3gb,480p,,469MB,Click Here To Download [469 MB],https://vgmlinks.lol/681e1a8891b18
248045-biriyani-2013-hindi-tamil-dual-audio-480p-uncut-hdrip-500mb,480P,,300MB,Click Here To Download [300MB],https://nexdrive.love/genxfm566399726318289/
248045-biriyani-2013-hindi-tamil-dual-audio-480p-uncut-hdrip-500mb,720P,,968MB,Click Here To Download [968MB],https://nexdrive.love/genxfm041453530005662/
239435-day-of-reckoning-2016-hindi-dual-audio-480p-bluray-300mb,480P,,311MB,Click Here To Download [311MB],https://nexdrive.love/genxfm427091961871047/
239435-day-of-reckoning-2016-hindi-dual-audio-480p-bluray-300mb,720P,,806MB,Click Here To Download [806MB],https://nexdrive.love/genxfm742530219651795/
235340-day-of-reckoning-2016-hindi-dual-audio-720p-bluray-770mb,480P,,311MB,Click Here To Download [311MB],https://nexdrive.love/genxfm096940935270183/
235340-day-of-reckoning-2016-hindi-dual-audio-720p-bluray-770mb,720P,,800MB,Click Here To Download [800MB],https://nexdrive.love/genxfm485281022205417/
194425-azem-cin-karasi-2014-hindi-dual-audio-720p-bluray-570mb,480P,,300MB,Click Here To Download [300MB],https://nexdrive.love/genxfm967118362536030/
194425-azem-cin-karasi-2014-hindi-dual-audio-720p-bluray-570mb,720P,,592MB,Click Here To Download [592MB],https://nexdrive.love/genxfm472003196554464/
137200-pepper-chicken-2020-hindi-movie-480p-hdrip-250mb,480P,,302MB,Click Here To Download [302MB],https://nexdrive.love/genxfm965574085592110/
137200-pepper-chicken-2020-hindi-movie-480p-hdrip-250mb,720P,,747MB,Click Here To Download [747MB],https://nexdrive.love/genxfm625603571659396/
137200-pepper-chicken-2020-hindi-movie-480p-hdrip-250mb,1080P,,4.2GB,Click Here To Download [4.2GB],https://nexdrive.love/genxfm645426380999491/
138950-welcome-home-2020-hindi-movie-480p-hdrip-400mb,480P,,254MB,Click Here To Download [254MB],https://nexdrive.love/genxfm485183667108165/
138950-welcome-home-2020-hindi-movie-480p-hdrip-400mb,720P,,771MB,Click Here To Download [771MB],https://nexdrive.love/genxfm759433844706946/
138950-welcome-home-2020-hindi-movie-480p-hdrip-400mb,1080P,,1GB,Click Here To Download [1GB],https://nexdrive.love/genxfm010265050019857/
76160-welcome-home-2020-hindi-movie-720p-hdrip-x264-1-1gb,1080p,,1.6GB,Click Here To Download [1.6 GB],https://vgmlinks.lol/6801278876e35
76160-welcome-home-2020-hindi-movie-720p-hdrip-x264-1-1gb,720p,,1GB,Click Here To Download [1 GB],https://vgmlinks.lol/6801277318157
76160-welcome-home-2020-hindi-movie-720p-hdrip-x264-1-1gb,480p,,392MB,Click Here To Download [392 MB],https://vgmlinks.lol/680127610829a
155365-x-men-the-new-mutants-2020-movie-english-bluray-720p-480p,720p,,945MB,Click Here To Download [945 MB],https://vgmlinks.lol/67cc9cd391902
155365-x-men-the-new-mutants-2020-movie-english-bluray-720p-480p,480p,,317MB,Click Here To Download [317 MB],https://vgmlinks.lol/67cc9cbc985b5
311255-marainthirunthu-paarkum-marmam-enna-2018-hindi-tamil-dual-audio-720p-uncut-hdrip-1-4gb,480P,,423MB,Click Here To Download [423MB],https://nexdrive.love/genxfm374210646897846/
311255-marainthirunthu-paarkum-marmam-enna-2018-hindi-tamil-dual-audio-720p-uncut-hdrip-1-4gb,720P,,1.2GB,Click Here To Download [1.2GB],https://nexdrive.love/genxfm112218559626266/
108290-parahuna-2018-punjabi-movie-720p-hdrip-x264-980mb,480p,,414MB,Click Here To Download [414MB],https://nexdrive.love/genxfm003866352927004/
108290-parahuna-2018-punjabi-movie-720p-hdrip-x264-980mb,720p,,1.1GB,Click Here To Download [1.1GB],https://nexdrive.love/genxfm230058525907334/
108290-parahuna-2018-punjabi-movie-720p-hdrip-x264-980mb,1080p,,2.4GB,Click Here To Download [2.4GB],https://nexdrive.love/genxfm275625980882899/
88410-the-assignment-2016-hindi-dual-audio-480p-bluray-300mb,480P,,300MB,Click Here To Download [300MB],https://nexdrive.love/genxfm811694446442282/
88410-the-assignment-2016-hindi-dual-audio-480p-bluray-300mb,720P,,892MB,Click Here To Download [892MB],https://nexdrive.love/genxfm094424582544722/
143185-parahuna-2018-punjabi-movie-480p-hdrip-370mb,480P,,413MB,Click Here To Download [413MB],https://nexdrive.love/genxfm880818577029679/
