id,href,title,cover_image,date_posted,page,content_type,movie_name,release_year,format,size,original_lang,quality,genres,cast,imdb_rating,season,episodes,synopsis,categories,screenshots,watch_online,scraped_at,detail_error
143290-sanju-2018-hindi-movie-480p-bluray-450mb,https://moviedbhub.com/143290-sanju-2018-hindi-movie-480p-bluray-450mb.html,Sanju (2018) Hindi Movie 480p BluRay - [450MB],https://moviehdtv.com/uploads/posts/covers/sanju-2018-hindi-movie-480p-bluray-450mb.webp,"January 24, 2019",0,movie,: Sanju,2018,,450MB 450MB,hi,,Drama|Comedy,"Ranbir Kapoor as Sanjay Dutt, Paresh Rawal as Sunil Dutt, Vicky Kaushal as Kamlesh Kanhaiyalal Kapasi, Anushka Sharma as Winnie Diaz, Dia Mirza as Manyata Dutt, Manisha Koirala as Nargis Dutt, Sonam Kapoor as Ruby, Boman Irani as Ruby's father / Dr. Asthana, Karishma Tanna as Pinky, Jim Sarbh as Zubin Mistry, Sayaji Shinde as Bandu Dada, Tabu as Herself (Cameo) (uncredited), Arshad Warsi as Himself / Circuit (Cameo) (uncredited), Sanjay Dutt as Himself (Cameo) (uncredited), Ashnoor Kaur as Kiran Bagga",- 7.31,,,Sanju explores some of the most crucial chapters from movie star Sanjay Dutt’s dramatic and controversial real life. It gives a lowdown on his tryst with drugs and his trials and tribulations in the Arms Acts case and the 1993 Mumbai blasts.,,https://moviehdtv.com/uploads/posts/covers/sanju-2018-hindi-movie-480p-bluray-450mb.webp|https://moviehdtv.com/uploads/posts/covers/Screenshot-Sanju-2018.webp,,2026-06-28T07:18:40.731633+00:00,
331030-shamantakamani-aakhari-baazi-2017-hindi-dubbed-480p-hdrip-400mb,https://moviedbhub.com/331030-shamantakamani-aakhari-baazi-2017-hindi-dubbed-480p-hdrip-400mb.html,Shamantakamani (Aakhari Baazi) (2017) Hindi Dubbed 480p HDRip 400MB,https://moviehdtv.com/uploads/posts/covers/shamantakamani-aakhari-baazi-2017-hindi-dubbed-480p-hdrip-400mb.webp,"January 25, 2019",0,movie,: Shamantakamani,2017,Mkv,400MB,te,,Action|Comedy|Drama,"Nara Rohith as Inspector Ranjith Kumar, Sundeep Kishan as Kotipalli Siva, Aadi Saikumar as Karthik, Sudheer Babu as Krishna, Rajendra Prasad as Uma Maheswara Rao @ Mahesh Babu, Chandini Chowdary as Madhu, Jenny Honey as Sridevi, Ananya Soni as Smitha, Suman Talwar as Jaganath, Tanikella Bharani as A.K.Ganapathi Sastry, Satyam Rajesh as Siva's friend, Raghu Karumanchi as Constable Satyanarayana, Banerjee as Madhu's father, Vajja Venkata Giridhar as Jaganath's P.A., Gundu Sudarshan as Mani Ratnam, Jeeva as ACB Officer, Sriram Eragamreddy as A.K.Khan, Indraja as Bhanumathi, Kasturi Shankar as Krishna's mother, Hema as Karthik's mother, Surekha Vani as Jaganath's wife, Master Dharshan as Young Krishna",- 4.8,,,"A 5 Crore INR worth of vintage Rolls Royce car called Shamanthakamani owned by a millionaire Krishna gets stolen from the parking lot of a 5 Star hotel which leads into an aftermath. Inspector Ranjith Kumar is assigned with the job of finding the missing car. During the investigation, Ranjith Kumar suspects three people as accusing; a car mechanic Uma Maheswara Rao / Mahesh Babu, a villager Siva and a middle-class youngster Karthik and arrests them. Rest of the story is what happened to the car? Who is the actual culprit? How does Ranjith Kumar solve the crime?",,https://moviehdtv.com/uploads/posts/covers/shamantakamani-aakhari-baazi-2017-hindi-dubbed-480p-hdrip-400mb.webp,,2026-06-28T07:18:40.750141+00:00,
235585-shamantakamani-aakhari-baazi-2017-hindi-dubbed-720p-hdrip-1gb,https://moviedbhub.com/235585-shamantakamani-aakhari-baazi-2017-hindi-dubbed-720p-hdrip-1gb.html,Shamantakamani (Aakhari Baazi) (2017) Hindi Dubbed 720p HDRip [1GB],https://moviehdtv.com/uploads/posts/covers/shamantakamani-aakhari-baazi-2017-hindi-dubbed-720p-hdrip-1gb.webp,"January 25, 2019",0,movie,: Shamantakamani,2017,Mkv,1GB,te,,Action|Comedy|Drama,"Nara Rohith as Inspector Ranjith Kumar, Sundeep Kishan as Kotipalli Siva, Aadi Saikumar as Karthik, Sudheer Babu as Krishna, Rajendra Prasad as Uma Maheswara Rao @ Mahesh Babu, Chandini Chowdary as Madhu, Jenny Honey as Sridevi, Ananya Soni as Smitha, Suman Talwar as Jaganath, Tanikella Bharani as A.K.Ganapathi Sastry, Satyam Rajesh as Siva's friend, Raghu Karumanchi as Constable Satyanarayana, Banerjee as Madhu's father, Vajja Venkata Giridhar as Jaganath's P.A., Gundu Sudarshan as Mani Ratnam, Jeeva as ACB Officer, Sriram Eragamreddy as A.K.Khan, Indraja as Bhanumathi, Kasturi Shankar as Krishna's mother, Hema as Karthik's mother, Surekha Vani as Jaganath's wife, Master Dharshan as Young Krishna",- 4.8,,,"A 5 Crore INR worth of vintage Rolls Royce car called Shamanthakamani owned by a millionaire Krishna gets stolen from the parking lot of a 5 Star hotel which leads into an aftermath. Inspector Ranjith Kumar is assigned with the job of finding the missing car. During the investigation, Ranjith Kumar suspects three people as accusing; a car mechanic Uma Maheswara Rao / Mahesh Babu, a villager Siva and a middle-class youngster Karthik and arrests them. Rest of the story is what happened to the car? Who is the actual culprit? How does Ranjith Kumar solve the crime?",,https://moviehdtv.com/uploads/posts/covers/shamantakamani-aakhari-baazi-2017-hindi-dubbed-720p-hdrip-1gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Aakhari_Baazi_Shamantakamani_2021.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Aakhari_Baazi_Shamantakamani_2021_1.webp,,2026-06-28T07:18:40.900819+00:00,
220990-jatt-vs-ielts-2018-punjabi-movie-720p-hdrip-x264-1-1gb,https://moviedbhub.com/220990-jatt-vs-ielts-2018-punjabi-movie-720p-hdrip-x264-1-1gb.html,Jatt vs Ielts 2018 Punjabi Movie 720p HDRip x264 [1.1GB],https://moviehdtv.com/uploads/posts/covers/jatt-vs-ielts-2018-punjabi-movie-720p-hdrip-x264-1-1gb.webp,"January 23, 2019",0,movie,: Jatt vs Ielts,2018,Mkv and Mp4,1.1GB 1.1GB,pa,,Comedy|Drama,"Anita Devgan as , Hobby Dhaliwal as , Mandeep Ghai as , Gurpreet Ghuggi as , Khushi Malhotra as",,,,"In this hilarious laughter riot, a young man, like almost every other Punjabi, aspires to live his eternal Canadian dream. Struggling with his English and unable to clear the IELTS exam, he enrolls himself at an IELTS class.",,https://moviehdtv.com/uploads/posts/covers/jatt-vs-ielts-2018-punjabi-movie-720p-hdrip-x264-1-1gb.webp,,2026-06-28T07:18:41.260387+00:00,
189980-bengal-tiger-2015-hindi-dubbed-480p-hdrip-440mb,https://moviedbhub.com/189980-bengal-tiger-2015-hindi-dubbed-480p-hdrip-440mb.html,Bengal Tiger (2015) Hindi Dubbed 480p HDRip 440MB,https://moviehdtv.com/uploads/posts/covers/bengal-tiger-2015-hindi-dubbed-480p-hdrip-440mb.webp,"January 23, 2019",0,movie,: Bengal Tiger,2015,Mkv,300MB 480P,te,,Romance|Action|Comedy,"Ravi Teja as Akash Narayan, Tamannaah Bhatia as Meera, Raashii Khanna as Shradha, Boman Irani as Ashok Gajapathi, Posani Krishna Murali as Arjun, Brahmanandam as ""Amalapuram"" Paul / Amala Paul, Sayaji Shinde as Agriculture Minister Samba, Tanikella Bharani as RMP Doctor, Pragathi Mahavadi as Gajapathi's Wife, Rama Prabha as Akash's Grandmother, Brahmaji as Samba's Assistant, Prudhviraj as 'Future Star' Siddappa, Hamsa Nandini as Special Appearance in ""Bengal Tiger"" Song, Sameer Hasan as Akash's Elder Brother, Harshvardhan Rane as Karan (Cameo Appearance), Aksha Pardasany as GIrl who rejects Akash (Cameo Appearance), Satyam Rajesh as Rajesh, Shyamala as , Fish Venkat as , Duvvasi Mohan as , Koti Surya Prabha as",- 4.4,,,"A happy-go-lucky Aakash who becomes the right hand man of a powerful politician who arranges for him to be married to his daughter Shraddha who falls in love with him, until he reveals the truth that he is already in love with another woman Meera.",,https://moviehdtv.com/uploads/posts/covers/bengal-tiger-2015-hindi-dubbed-480p-hdrip-440mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Bengal.Tiger.2015.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Bengal.Tiger.2015.webp,,2026-06-28T07:18:41.311119+00:00,
12880-rangeela-raja-2019-hindi-movie-480p-pre-dvdrip-300mb,https://moviedbhub.com/12880-rangeela-raja-2019-hindi-movie-480p-pre-dvdrip-300mb.html,Rangeela Raja (2019) Hindi Movie 480p Pre-DVDRip - [300MB],https://moviehdtv.com/uploads/posts/covers/rangeela-raja-2019-hindi-movie-480p-pre-dvdrip-300mb.webp,"January 21, 2019",0,movie,: Rangeela Raja,2019,,300MB 300MB,hi,,Comedy|Drama,"Govinda as Vijendra Pratap Singh/Ajay Pratap Singh, Shakti Kapoor as Padampat, Digangana Suryavanshi as Shivranjani, Mishika Chourasia as Natasha, Govind Namdeo as Sharma, Prem Chopra as Guruji, Anupama Agnihotri as Aalekha, Mahesh Anand as",,,,Two twins live completely different lifestyles. The elder brother gets drawn towards an aimless life while the younger brother leads a life of a yogi who decides to bring his elder brother back on track.,,https://moviehdtv.com/uploads/posts/covers/rangeela-raja-2019-hindi-movie-480p-pre-dvdrip-300mb.webp,,2026-06-28T07:18:41.458324+00:00,
362705-sanju-2018-hindi-movie-720p-bluray-x264-1-2gb,https://moviedbhub.com/362705-sanju-2018-hindi-movie-720p-bluray-x264-1-2gb.html,Sanju (2018) Hindi Movie 720p BluRay x264 [1.2GB],https://moviehdtv.com/uploads/posts/covers/sanju-2018-hindi-movie-720p-bluray-x264-1-2gb.webp,"January 24, 2019",0,movie,: Sanju,2018,Mkv and Mp4,1.2GB 1.2GB,hi,,Drama|Comedy,"Ranbir Kapoor as Sanjay Dutt, Paresh Rawal as Sunil Dutt, Vicky Kaushal as Kamlesh Kanhaiyalal Kapasi, Anushka Sharma as Winnie Diaz, Dia Mirza as Manyata Dutt, Manisha Koirala as Nargis Dutt, Sonam Kapoor as Ruby, Boman Irani as Ruby's father / Dr. Asthana, Karishma Tanna as Pinky, Jim Sarbh as Zubin Mistry, Sayaji Shinde as Bandu Dada, Tabu as Herself (Cameo) (uncredited), Arshad Warsi as Himself / Circuit (Cameo) (uncredited), Sanjay Dutt as Himself (Cameo) (uncredited), Ashnoor Kaur as Kiran Bagga",- 7.31,,,Sanju explores some of the most crucial chapters from movie star Sanjay Dutt’s dramatic and controversial real life. It gives a lowdown on his tryst with drugs and his trials and tribulations in the Arms Acts case and the 1993 Mumbai blasts.,,https://moviehdtv.com/uploads/posts/covers/sanju-2018-hindi-movie-720p-bluray-x264-1-2gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Sanju.2018.webp,,2026-06-28T07:18:41.522992+00:00,
129885-vadhayiyaan-ji-vadhayiyaan-2018-punjabi-movie-720p-hdrip-x264-980mb,https://moviedbhub.com/129885-vadhayiyaan-ji-vadhayiyaan-2018-punjabi-movie-720p-hdrip-x264-980mb.html,Vadhayiyaan Ji Vadhayiyaan (2018) Punjabi Movie HDRip x264 [980MB],https://moviehdtv.com/uploads/posts/covers/vadhayiyaan-ji-vadhayiyaan-2018-punjabi-movie-720p-hdrip-x264-980mb.webp,"January 23, 2019",0,movie,: Vadhayiyaan Ji Vadhayiyaan,2018,Mkv and Mp4,980MB 980MB,pa,,Comedy,"Binnu Dhillon as Pargat, Kavita Kaushik as Gagan, Karamjit Anmol as Honey, Gurpreet Ghuggi as Sukhi, B.N. Sharma as Pargat’s Dad, Jaswinder Bhalla as Gagan’s Dad, Tarsem Paul as Pargat’s Uncle, Rupinder Rupi as , Anita Meet as Pargat’s Aunt, Seema Kaushal as Pargat’s Aunt, Malkeet Rauni as , Gurinder Dimpy as , Harby Sangha as , Upasna Singh as , Jasmeet Chhabra as , Nitish Bali as Juniors, Manpreet Singh Sandhu as Friend, Baljeet Singh as",- 6,,,"Gagan never lets her father realize that he doesn't have a son, and in return her father put all his trust in her. When Pargat, a local boy, is smitten by Gagan she makes it very clear that any union must be approved by her father, hence begins Pargat's attempts to impress her father. Due to much of his bad luck, every attempt by him, and with the help of his friends, Sukhi and Honey, all go haywire and it seems he has no chance of impressing Gagan's father. Eventually with Gagan's intervention her father agrees to meet Pargat and wedding talks ensue. After a night of binge drinking on laced local brew, or due to ""bad omens', Pargat LOSES his sight! Thus begins Pargat's struggle to get through the wedding without anyone especially Gagan knowing about his temporary handicap. They say love is blind but can weddings be blind too?",,https://moviehdtv.com/uploads/posts/covers/vadhayiyaan-ji-vadhayiyaan-2018-punjabi-movie-720p-hdrip-x264-980mb.webp,,2026-06-28T07:18:41.552372+00:00,
173600-andhadhun-2018-hindi-movie-480p-bluray-400mb,https://moviedbhub.com/173600-andhadhun-2018-hindi-movie-480p-bluray-400mb.html,Andhadhun (2018) Hindi Movie 480p BluRay - [400MB],https://moviehdtv.com/uploads/posts/covers/andhadhun-2018-hindi-movie-480p-bluray-400mb.webp,"January 24, 2019",0,movie,: Andhadhun,2018,,400MB 400MB,hi,,Crime|Thriller|Comedy,"Ayushmann Khurrana as Akash, Radhika Apte as Sophie, Tabu as Simi Sinha, Anil Dhawan as Pramod Sinha, Rashmi Agdekar as Daani, Zakir Hussain as Dr. Swami, Ashwini Kalsekar as Rasika Jawanda, Manav Vij as Inspector Manohar Jawanda, Gopal Singh as Sub-Inspector Paresh, Chhaya Kadam as , Raash Pabri as",- 7.636,,,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,,https://moviehdtv.com/uploads/posts/covers/andhadhun-2018-hindi-movie-480p-bluray-400mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Andhadhun.(2018).webp,,2026-06-28T07:18:41.647592+00:00,
317345-bengal-tiger-2015-hindi-dubbed-720p-hdrip-1-4gb,https://moviedbhub.com/317345-bengal-tiger-2015-hindi-dubbed-720p-hdrip-1-4gb.html,Bengal Tiger (2015) Hindi Dubbed 720p HDRip [1.4GB],https://moviehdtv.com/uploads/posts/covers/bengal-tiger-2015-hindi-dubbed-720p-hdrip-1-4gb.webp,"January 23, 2019",0,movie,: Bengal Tiger,2015,Mkv,1.4GB,te,,Romance|Action|Comedy,"Ravi Teja as Akash Narayan, Tamannaah Bhatia as Meera, Raashii Khanna as Shradha, Boman Irani as Ashok Gajapathi, Posani Krishna Murali as Arjun, Brahmanandam as ""Amalapuram"" Paul / Amala Paul, Sayaji Shinde as Agriculture Minister Samba, Tanikella Bharani as RMP Doctor, Pragathi Mahavadi as Gajapathi's Wife, Rama Prabha as Akash's Grandmother, Brahmaji as Samba's Assistant, Prudhviraj as 'Future Star' Siddappa, Hamsa Nandini as Special Appearance in ""Bengal Tiger"" Song, Sameer Hasan as Akash's Elder Brother, Harshvardhan Rane as Karan (Cameo Appearance), Aksha Pardasany as GIrl who rejects Akash (Cameo Appearance), Satyam Rajesh as Rajesh, Shyamala as , Fish Venkat as , Duvvasi Mohan as , Koti Surya Prabha as",- 4.4,,,"A happy-go-lucky Aakash who becomes the right hand man of a powerful politician who arranges for him to be married to his daughter Shraddha who falls in love with him, until he reveals the truth that he is already in love with another woman Meera.",,https://moviehdtv.com/uploads/posts/covers/bengal-tiger-2015-hindi-dubbed-720p-hdrip-1-4gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Bengal.Tiger.2015.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Bengal.Tiger.2015.webp,,2026-06-28T07:18:41.657687+00:00,
9520-rangeela-raja-2019-hindi-movie-pre-dvdrip-x264-700mb,https://moviedbhub.com/9520-rangeela-raja-2019-hindi-movie-pre-dvdrip-x264-700mb.html,Rangeela Raja (2019) Hindi Movie Pre-DVDRip x264 [700MB],https://moviehdtv.com/uploads/posts/covers/rangeela-raja-2019-hindi-movie-pre-dvdrip-x264-700mb.webp,"January 21, 2019",0,movie,: Rangeela Raja,2019,Mkv and Mp4,700MB 700MB,hi,,Comedy|Drama,"Govinda as Vijendra Pratap Singh/Ajay Pratap Singh, Shakti Kapoor as Padampat, Digangana Suryavanshi as Shivranjani, Mishika Chourasia as Natasha, Govind Namdeo as Sharma, Prem Chopra as Guruji, Anupama Agnihotri as Aalekha, Mahesh Anand as",,,,Two twins live completely different lifestyles. The elder brother gets drawn towards an aimless life while the younger brother leads a life of a yogi who decides to bring his elder brother back on track.,,https://moviehdtv.com/uploads/posts/covers/rangeela-raja-2019-hindi-movie-pre-dvdrip-x264-700mb.webp,,2026-06-28T07:18:41.706155+00:00,
361620-jatt-vs-ielts-2018-punjabi-movie-480p-hdrip-400mb,https://moviedbhub.com/361620-jatt-vs-ielts-2018-punjabi-movie-480p-hdrip-400mb.html,Jatt vs Ielts 2018 Punjabi Movie 480p HDRip - [400MB],https://moviehdtv.com/uploads/posts/covers/jatt-vs-ielts-2018-punjabi-movie-480p-hdrip-400mb.webp,"January 23, 2019",0,movie,: Jatt vs Ielts,2018,,400MB 400MB,pa,,Comedy|Drama,"Anita Devgan as , Hobby Dhaliwal as , Mandeep Ghai as , Gurpreet Ghuggi as , Khushi Malhotra as",,,,"In this hilarious laughter riot, a young man, like almost every other Punjabi, aspires to live his eternal Canadian dream. Struggling with his English and unable to clear the IELTS exam, he enrolls himself at an IELTS class.",,https://moviehdtv.com/uploads/posts/covers/jatt-vs-ielts-2018-punjabi-movie-480p-hdrip-400mb.webp,,2026-06-28T07:18:41.962879+00:00,
