id,href,title,cover_image,date_posted,page,content_type,movie_name,release_year,format,size,original_lang,quality,genres,cast,imdb_rating,season,episodes,synopsis,categories,screenshots,watch_online,scraped_at,detail_error
128310-dhira-2020-hindi-movie-480p-hdrip-300mb,https://moviedbhub.com/128310-dhira-2020-hindi-movie-480p-hdrip-300mb.html,Dhira 2020 Hindi Movie 480p HDRip - [300MB],https://moviehdtv.com/uploads/posts/covers/dhira-2020-hindi-movie-480p-hdrip-300mb.webp,"November 18, 2020",0,movie,: Dhira,2020,,300MB 300MB,te,,Animation,"Vijay Sethupathi as Dhira (Voice), Vivek Oberoi as , Pratik Gandhi as , Jeet as , Bellamkonda Srinivas as , Dhruva Sarja as , Swapnil Joshi as , Yuvraj Hans as , Askar Ali as , Sabyasachi Mishra as",- 9,,,"When South India was under foreign treachery in the 14th century, Vidhyaranya Swami along with his disciples Hari Hara and Bukka Raya saved the country. They established a new kingdom called Vijayanagara, hid the war loot in Kishkindha mountain and protected it by dividing the secret in two. Swamy then extracts a vow from forest tribe leader and Vijayanagara Minister to guard this secret.",,https://moviehdtv.com/uploads/posts/covers/dhira-2020-hindi-movie-480p-hdrip-300mb.webp,,2026-06-28T07:11:14.691061+00:00,
246225-up-and-away-2018-hindi-dual-audio-480p-web-dl-300mb,https://moviedbhub.com/246225-up-and-away-2018-hindi-dual-audio-480p-web-dl-300mb.html,Up And Away (2018) Hindi Dual Audio 480p Web-DL 300MB,https://moviehdtv.com/uploads/posts/covers/up-and-away-2018-hindi-dual-audio-480p-web-dl-300mb.webp,"November 18, 2020",0,movie,: Up And Away,2018,Mkv,300MB,da,,Animation|Family|Comedy,"Thure Lindhardt as Hodja (voice), Peter Frödin as Sultan (voice), Kurt Ravn as El Faza (voice), Diva O'Branco as Esmeralda (voice)",- 6.2,,,"Hodja is a dreamer. He wants to experience the world, but his father insists he stays home and takes over the family's tailor shop. Fortunately, Hodja meets the old rug merchant El Faza, who gives him a flying carpet. In exchange he has to bring the old man's little granddaughter, Diamond, back to Pjort. El Faza can’t travel to the Sultan city himself, as the mighty ruler has imposed a death sentence on El Faza, on the grounds that he has stolen the Sultan's carpet. However, city life isn't quite what Hodja expected, and he only survives because of Emerald, a poor but street smart girl, who teaches him how to manage in the big world. But when Hodja loses his carpet to the power-hungry sultan, his luck seems to run out. Will he complete his mission, find El Faza's granddaughter and return safely back to Pjort?",,https://moviehdtv.com/uploads/posts/covers/up-and-away-2018-hindi-dual-audio-480p-web-dl-300mb.webp,,2026-06-28T07:11:14.740817+00:00,
141190-the-order-2020-season-2-dual-audio-hindi-web-series-hdrip-720p-complete,https://moviedbhub.com/141190-the-order-2020-season-2-dual-audio-hindi-web-series-hdrip-720p-complete.html,The Order (2020) Season 2 Dual Audio Hindi Web Series HDRip 720p | [COMPLETE],https://moviehdtv.com/uploads/posts/covers/the-order-2020-season-2-dual-audio-hindi-web-series-hdrip-720p-complete.webp,"November 18, 2020",0,series,: The Order,2020,,,en,720p,Drama|Mystery|Sci-Fi & Fantasy,"Jake Manley as Jack Morton, Sarah Grey as Alyssa Drake, Adam DiMarco as Randall",- 7.795,,,"Out to avenge his mother's death, a college student pledges a secret order and lands in a war between werewolves and practitioners of dark magic.",,https://moviehdtv.com/uploads/posts/covers/the-order-2020-season-2-dual-audio-hindi-web-series-hdrip-720p-complete.webp,,2026-06-28T07:11:14.829482+00:00,
296240-bicchoo-ka-khel-2020-season-1-hindi-web-series-hdrip-720p-complete,https://moviedbhub.com/296240-bicchoo-ka-khel-2020-season-1-hindi-web-series-hdrip-720p-complete.html,Bicchoo Ka Khel 2020 Season 1 Hindi Web Series HDRip 720p | [COMPLETE],https://moviehdtv.com/uploads/posts/covers/bicchoo-ka-khel-2020-season-1-hindi-web-series-hdrip-720p-complete.webp,"November 18, 2020",0,series,: Bicchoo Ka Khel,2020,,,hi,720p,Crime|Drama,"Divyendu Sharma as Akhil Shrivastav, Syed Zeeshan Qadri as Nikunj Tiwari, Mukul Chadda as Babu Shrivastav, Trishna Mukherjee as Protima Chaubey, Gagan Anand as Rajveer, Abhinav Anand as Vikas, Akanksha Thakur as Renu Singh, Prashansa Sharma as Poonam Tiwari, Anshul Chauhan as Rashmi Chaubey, Abhishek Chauhan as Goldie Singh",- 5.6,,,"What happens when a young student loses his father to a cover-up? Can he find it in himself to forget the past and move on, or is revenge the only thing that can give him some peace of mind?",,https://moviehdtv.com/uploads/posts/covers/bicchoo-ka-khel-2020-season-1-hindi-web-series-hdrip-720p-complete.webp,,2026-06-28T07:11:15.034241+00:00,
311185-dhira-2020-hindi-movie-720p-hdrip-x264-1gb,https://moviedbhub.com/311185-dhira-2020-hindi-movie-720p-hdrip-x264-1gb.html,Dhira 2020 Movie 720p HDRip x264 [1GB],https://moviehdtv.com/uploads/posts/covers/dhira-2020-hindi-movie-720p-hdrip-x264-1gb.webp,"November 18, 2020",0,movie,: Dhira,2020,Mkv and Mp4,1GB 1GB,te,,Animation,"Vijay Sethupathi as Dhira (Voice), Vivek Oberoi as , Pratik Gandhi as , Jeet as , Bellamkonda Srinivas as , Dhruva Sarja as , Swapnil Joshi as , Yuvraj Hans as , Askar Ali as , Sabyasachi Mishra as",- 9,,,"When South India was under foreign treachery in the 14th century, Vidhyaranya Swami along with his disciples Hari Hara and Bukka Raya saved the country. They established a new kingdom called Vijayanagara, hid the war loot in Kishkindha mountain and protected it by dividing the secret in two. Swamy then extracts a vow from forest tribe leader and Vijayanagara Minister to guard this secret.",,https://moviehdtv.com/uploads/posts/covers/dhira-2020-hindi-movie-720p-hdrip-x264-1gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Dhira.2020.1.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Dhira.2020.webp,,2026-06-28T07:11:15.151779+00:00,
36365-3-three-2012-hindi-tamil-dual-audio-720p-uncut-hdrip-1-4gb,https://moviedbhub.com/36365-3-three-2012-hindi-tamil-dual-audio-720p-uncut-hdrip-1-4gb.html,3 (Three) (2012) (Hindi -Tamil) Dual Audio 720p UnCut HDRip [1.4GB],https://moviehdtv.com/uploads/posts/covers/3-three-2012-hindi-tamil-dual-audio-720p-uncut-hdrip-1-4gb.webp,"November 17, 2020",0,movie,: 3,2012,Mkv,1.4GB,cn,,Drama|Adventure|Romance|Action|History,"Saori Hara as Ruizhu, Yukiko Suo as Dongmei, Tony Ho as Prince of Ning, Vonnie Lui as The Elder of Bliss, Leni Lan as Tie Yuxiang, Hiro Hayama as Wei Yangsheng, Carina Chan as Maid Xian Lan, Jason Yiu as Scholar Shun Shang Guang, Tenky Tin Kai-Man as Dique, Kirt Kishita as Quan Laoshi, Mark Wu Yiu-Fai as Tiancan, Cliff Chan as Page, Wong Shu-Tong as Monk Budai, Justin Cheung as Mr Lam, Lawrence Lau Sek-Yin as",- 4.829,,,"Loosely based on a 17th century erotic Chinese story named The Carnal Prayer Mat, the story follows a young scholar named Yangsheng who gets married to the beautiful daughter of a local merchant. When their sex life proves unsatisfactory, Yangsheng leaves home and journeys to the Pavilion of Ultimate Bliss.",,https://moviehdtv.com/uploads/posts/covers/3-three-2012-hindi-tamil-dual-audio-720p-uncut-hdrip-1-4gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-3.Three.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-3.Three.2012.webp,,2026-06-28T07:11:15.449520+00:00,
36190-trico-tri-happy-halloween-2018-hindi-dual-audio-480p-web-dl-300mb,https://moviedbhub.com/36190-trico-tri-happy-halloween-2018-hindi-dual-audio-480p-web-dl-300mb.html,Trico Tri Happy Halloween (2018) Hindi Dual Audio 480p Web-DL 300MB,https://moviehdtv.com/uploads/posts/covers/trico-tri-happy-halloween-2018-hindi-dual-audio-480p-web-dl-300mb.webp,"November 17, 2020",0,movie,: Trico Tri Happy Halloween,2018,Mkv,300MB,en,,Family|Horror|Comedy,"Kendall Vertes as Christy, Armando Gutiérrez as Nelson, Nick Merico as Jorge, Carson Rowland as Chris, Adriana Cataño as Gaby, Peter Groverman as Mick The Cop, Gail Soltys as Bunny Girl, Peter A. Lees as Teacher Matthew Rhon Schmidt, Nickolas Wolf as Rob, Shaia Lipnik as Ghost Kid, Yamil Piedra as Max",- 4.909,,,"A family moves back to Miami to take care of its widowed abuela. After moving into a haunted house, the family learns the intentions of the ghosts that inhabit it.",,https://moviehdtv.com/uploads/posts/covers/trico-tri-happy-halloween-2018-hindi-dual-audio-480p-web-dl-300mb.webp,,2026-06-28T07:11:15.601041+00:00,
343700-saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-480p-uncut-hdrip-450mb,https://moviedbhub.com/343700-saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-480p-uncut-hdrip-450mb.html,Saakshyam (Pralay The Destroyer) (2018) (Hindi - Telugu) Dual Audio 480p UnCut HDRip 450MB,https://moviehdtv.com/uploads/posts/covers/saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-480p-uncut-hdrip-450mb.webp,"November 16, 2020",0,movie,: Saakshyam,2018,,300MB,te,,Action|Romance|Fantasy,"Bellamkonda Srinivas as Vishwa, Pooja Hegde as Soundharya Lahari, R. Sarathkumar as , Meena as , Jagapati Babu as Munuswamy, Ravi Kishan as , Vennela Kishore as , Ashutosh Rana as , Brahmaji as , Pavitra Lokesh as , Madhu Guruswamy as , Rao Ramesh as , Prakash Raj as Narrator, Pithamagan Mahadevan as , Anand Ramaraju as",- 5,,,"A group of people commit unspeakable crimes and are confident of getting away with it since there are no witnesses. But nature is witness to their crimes and when all five elements of nature combine to take revenge, can they survive against its wrath?",,https://moviehdtv.com/uploads/posts/covers/saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-480p-uncut-hdrip-450mb.webp|https://moviehdtv.com/uploads/posts/covers/Saakshyam.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Saakshyam.2.webp,,2026-06-28T07:11:15.688560+00:00,
63350-saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-720p-uncut-hdrip-1-4gb,https://moviedbhub.com/63350-saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-720p-uncut-hdrip-1-4gb.html,Saakshyam (Pralay The Destroyer) (2018) (Hindi - Telugu) Dual Audio 720p UnCut HDRip [1.4GB],https://moviehdtv.com/uploads/posts/covers/saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-720p-uncut-hdrip-1-4gb.webp,"November 16, 2020",0,movie,: Saakshyam,2018,Mkv,700MB,te,,Action|Romance|Fantasy,"Bellamkonda Srinivas as Vishwa, Pooja Hegde as Soundharya Lahari, R. Sarathkumar as , Meena as , Jagapati Babu as Munuswamy, Ravi Kishan as , Vennela Kishore as , Ashutosh Rana as , Brahmaji as , Pavitra Lokesh as , Madhu Guruswamy as , Rao Ramesh as , Prakash Raj as Narrator, Pithamagan Mahadevan as , Anand Ramaraju as",- 5,,,"A group of people commit unspeakable crimes and are confident of getting away with it since there are no witnesses. But nature is witness to their crimes and when all five elements of nature combine to take revenge, can they survive against its wrath?",,https://moviehdtv.com/uploads/posts/covers/saakshyam-pralay-the-destroyer-2018-hindi-telugu-dual-audio-720p-uncut-hdrip-1-4gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Saakshyam.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Saakshyam.webp,,2026-06-28T07:11:15.824675+00:00,
57610-ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete,https://moviedbhub.com/57610-ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete.html,Ethos (2020) Season 1 Dual Audio Hindi Web Series HDRip 720p | [COMPLETE],https://moviehdtv.com/uploads/posts/covers/ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete.webp,"November 17, 2020",0,series,: Ethos,2020,,,tr,720p,Drama|Mystery,"Öykü Karayel as Meryem, Funda Eryiğit as Ruhiye, Fatih Artman as Yasin, Defne Kayalar as Dr. Peri Aksoy, Tülin Özen as Gülbin, Alican Yücesoy as Sinan, Settar Tanrıöğen as Ali Sadi Hoca",- 7.747,,,"A group of unique characters from dramatically different socio-cultural backgrounds meeting in startling circumstances in the vibrant and colorful city of Istanbul, some by chance and some by force of will.",,https://moviehdtv.com/uploads/posts/covers/ethos-2020-season-1-dual-audio-hindi-web-series-hdrip-720p-complete.webp,,2026-06-28T07:11:15.884878+00:00,
